$ Aurora File: n25x10.gtr.au.dat	Date: 	Misc: 
$ Atem File: n25x10.gtr
VARIABLE W = 2.5e-05
VARIABLE L = 1e-05
VARIABLE T = 25
VARIABLE REGION = 0 

TABLE VGS  VBS  VDS  ID  
1.600000e+00   0.000000e+00   1.000000e+00   2.135100e-04   
1.700000e+00   0.000000e+00   1.000000e+00   2.513700e-04   
1.800000e+00   0.000000e+00   1.000000e+00   2.908100e-04   
1.900000e+00   0.000000e+00   1.000000e+00   3.298000e-04   
2.000000e+00   0.000000e+00   1.000000e+00   3.681400e-04   
2.100000e+00   0.000000e+00   1.000000e+00   4.053200e-04   
2.200000e+00   0.000000e+00   1.000000e+00   4.408900e-04   
2.300000e+00   0.000000e+00   1.000000e+00   4.753400e-04   
2.400000e+00   0.000000e+00   1.000000e+00   5.083300e-04   
2.500000e+00   0.000000e+00   1.000000e+00   5.395700e-04   
2.600000e+00   0.000000e+00   1.000000e+00   5.695300e-04   
2.700000e+00   0.000000e+00   1.000000e+00   5.979400e-04   
2.800000e+00   0.000000e+00   1.000000e+00   6.245500e-04   
2.900000e+00   0.000000e+00   1.000000e+00   6.498200e-04   
3.000000e+00   0.000000e+00   1.000000e+00   6.733900e-04   
3.100000e+00   0.000000e+00   1.000000e+00   6.956100e-04   
3.200000e+00   0.000000e+00   1.000000e+00   7.163100e-04   
3.300000e+00   0.000000e+00   1.000000e+00   7.354400e-04   
0.000000e+00   -1.000000e+00   1.000000e+00   1.010000e-12   
1.000000e-01   -1.000000e+00   1.000000e+00   5.900000e-13   
2.000000e-01   -1.000000e+00   1.000000e+00   5.300000e-13   
3.000000e-01   -1.000000e+00   1.000000e+00   3.190000e-12   
4.000000e-01   -1.000000e+00   1.000000e+00   7.308000e-11   
5.000000e-01   -1.000000e+00   1.000000e+00   1.740300e-09   
6.000000e-01   -1.000000e+00   1.000000e+00   3.752300e-08   
7.000000e-01   -1.000000e+00   1.000000e+00   5.096300e-07   
8.000000e-01   -1.000000e+00   1.000000e+00   2.735300e-06   
9.000000e-01   -1.000000e+00   1.000000e+00   7.837000e-06   
1.000000e+00   -1.000000e+00   1.000000e+00   1.637800e-05   
1.100000e+00   -1.000000e+00   1.000000e+00   2.837800e-05   
1.200000e+00   -1.000000e+00   1.000000e+00   4.403000e-05   
1.300000e+00   -1.000000e+00   1.000000e+00   6.323400e-05   
1.400000e+00   -1.000000e+00   1.000000e+00   8.573700e-05   
1.500000e+00   -1.000000e+00   1.000000e+00   1.117800e-04   
1.600000e+00   -1.000000e+00   1.000000e+00   1.410400e-04   
1.700000e+00   -1.000000e+00   1.000000e+00   1.731800e-04   
1.800000e+00   -1.000000e+00   1.000000e+00   2.083900e-04   
1.900000e+00   -1.000000e+00   1.000000e+00   2.453400e-04   
2.000000e+00   -1.000000e+00   1.000000e+00   2.832200e-04   
2.100000e+00   -1.000000e+00   1.000000e+00   3.206600e-04   
2.200000e+00   -1.000000e+00   1.000000e+00   3.568100e-04   
2.300000e+00   -1.000000e+00   1.000000e+00   3.920300e-04   
2.400000e+00   -1.000000e+00   1.000000e+00   4.258900e-04   
2.500000e+00   -1.000000e+00   1.000000e+00   4.581000e-04   
2.600000e+00   -1.000000e+00   1.000000e+00   4.890900e-04   
2.700000e+00   -1.000000e+00   1.000000e+00   5.185800e-04   
2.800000e+00   -1.000000e+00   1.000000e+00   5.462700e-04   
2.900000e+00   -1.000000e+00   1.000000e+00   5.726800e-04   
3.000000e+00   -1.000000e+00   1.000000e+00   5.973500e-04   
3.100000e+00   -1.000000e+00   1.000000e+00   6.206900e-04   
3.200000e+00   -1.000000e+00   1.000000e+00   6.425200e-04   
3.300000e+00   -1.000000e+00   1.000000e+00   6.627400e-04   
0.000000e+00   -2.000000e+00   1.000000e+00   9.700000e-13   
1.000000e-01   -2.000000e+00   1.000000e+00   5.900000e-13   
2.000000e-01   -2.000000e+00   1.000000e+00   4.000000e-13   
3.000000e-01   -2.000000e+00   1.000000e+00   3.000000e-13   
4.000000e-01   -2.000000e+00   1.000000e+00   4.500000e-13   
5.000000e-01   -2.000000e+00   1.000000e+00   7.780000e-12   
6.000000e-01   -2.000000e+00   1.000000e+00   2.053800e-10   
7.000000e-01   -2.000000e+00   1.000000e+00   5.308900e-09   
8.000000e-01   -2.000000e+00   1.000000e+00   1.135600e-07   
9.000000e-01   -2.000000e+00   1.000000e+00   1.073200e-06   
1.000000e+00   -2.000000e+00   1.000000e+00   4.301700e-06   
1.100000e+00   -2.000000e+00   1.000000e+00   1.059300e-05   
1.200000e+00   -2.000000e+00   1.000000e+00   2.034800e-05   
1.300000e+00   -2.000000e+00   1.000000e+00   3.364300e-05   
1.400000e+00   -2.000000e+00   1.000000e+00   5.033800e-05   
1.500000e+00   -2.000000e+00   1.000000e+00   7.062000e-05   
1.600000e+00   -2.000000e+00   1.000000e+00   9.428400e-05   
1.700000e+00   -2.000000e+00   1.000000e+00   1.210100e-04   
1.800000e+00   -2.000000e+00   1.000000e+00   1.511000e-04   
1.900000e+00   -2.000000e+00   1.000000e+00   1.838500e-04   
2.000000e+00   -2.000000e+00   1.000000e+00   2.191400e-04   
2.100000e+00   -2.000000e+00   1.000000e+00   2.556000e-04   
2.200000e+00   -2.000000e+00   1.000000e+00   2.916900e-04   
2.300000e+00   -2.000000e+00   1.000000e+00   3.272200e-04   
2.400000e+00   -2.000000e+00   1.000000e+00   3.616000e-04   
2.500000e+00   -2.000000e+00   1.000000e+00   3.944800e-04   
2.600000e+00   -2.000000e+00   1.000000e+00   4.262300e-04   
2.700000e+00   -2.000000e+00   1.000000e+00   4.565300e-04   
2.800000e+00   -2.000000e+00   1.000000e+00   4.851100e-04   
2.900000e+00   -2.000000e+00   1.000000e+00   5.124100e-04   
3.000000e+00   -2.000000e+00   1.000000e+00   5.380000e-04   
3.100000e+00   -2.000000e+00   1.000000e+00   5.622800e-04   
3.200000e+00   -2.000000e+00   1.000000e+00   5.850400e-04   
3.300000e+00   -2.000000e+00   1.000000e+00   6.061800e-04   
0.000000e+00   -3.000000e+00   1.000000e+00   1.040000e-12   
1.000000e-01   -3.000000e+00   1.000000e+00   6.100000e-13   
2.000000e-01   -3.000000e+00   1.000000e+00   4.600000e-13   
3.000000e-01   -3.000000e+00   1.000000e+00   3.800000e-13   
4.000000e-01   -3.000000e+00   1.000000e+00   3.000000e-13   
5.000000e-01   -3.000000e+00   1.000000e+00   2.700000e-13   
6.000000e-01   -3.000000e+00   1.000000e+00   2.080000e-12   
7.000000e-01   -3.000000e+00   1.000000e+00   5.848000e-11   
8.000000e-01   -3.000000e+00   1.000000e+00   1.627700e-09   
9.000000e-01   -3.000000e+00   1.000000e+00   3.981200e-08   
1.000000e+00   -3.000000e+00   1.000000e+00   5.468000e-07   
1.100000e+00   -3.000000e+00   1.000000e+00   2.785900e-06   
1.200000e+00   -3.000000e+00   1.000000e+00   7.860500e-06   
1.300000e+00   -3.000000e+00   1.000000e+00   1.622100e-05   
1.400000e+00   -3.000000e+00   1.000000e+00   2.793300e-05   
1.500000e+00   -3.000000e+00   1.000000e+00   4.319400e-05   
1.600000e+00   -3.000000e+00   1.000000e+00   6.188500e-05   
1.700000e+00   -3.000000e+00   1.000000e+00   8.376700e-05   
1.800000e+00   -3.000000e+00   1.000000e+00   1.090900e-04   
1.900000e+00   -3.000000e+00   1.000000e+00   1.372900e-04   
2.000000e+00   -3.000000e+00   1.000000e+00   1.686100e-04   
2.100000e+00   -3.000000e+00   1.000000e+00   2.023800e-04   
2.200000e+00   -3.000000e+00   1.000000e+00   2.372700e-04   
2.300000e+00   -3.000000e+00   1.000000e+00   2.725300e-04   
2.400000e+00   -3.000000e+00   1.000000e+00   3.070700e-04   
2.500000e+00   -3.000000e+00   1.000000e+00   3.403300e-04   
2.600000e+00   -3.000000e+00   1.000000e+00   3.726300e-04   
2.700000e+00   -3.000000e+00   1.000000e+00   4.035700e-04   
2.800000e+00   -3.000000e+00   1.000000e+00   4.328500e-04   
2.900000e+00   -3.000000e+00   1.000000e+00   4.609300e-04   
3.000000e+00   -3.000000e+00   1.000000e+00   4.873100e-04   
3.100000e+00   -3.000000e+00   1.000000e+00   5.124000e-04   
3.200000e+00   -3.000000e+00   1.000000e+00   5.360000e-04   
3.300000e+00   -3.000000e+00   1.000000e+00   5.579500e-04   
0.000000e+00   0.000000e+00   3.300000e+00   5.510000e-12   
1.000000e-01   0.000000e+00   3.300000e+00   1.879000e-11   
2.000000e-01   0.000000e+00   3.300000e+00   2.723100e-10   
3.000000e-01   0.000000e+00   3.300000e+00   4.664100e-09   
4.000000e-01   0.000000e+00   3.300000e+00   7.727500e-08   
5.000000e-01   0.000000e+00   3.300000e+00   7.869900e-07   
6.000000e-01   0.000000e+00   3.300000e+00   3.520700e-06   
7.000000e-01   0.000000e+00   3.300000e+00   9.356700e-06   
8.000000e-01   0.000000e+00   3.300000e+00   1.865700e-05   
9.000000e-01   0.000000e+00   3.300000e+00   3.140500e-05   
1.000000e+00   0.000000e+00   3.300000e+00   4.779000e-05   
1.100000e+00   0.000000e+00   3.300000e+00   6.750000e-05   
1.200000e+00   0.000000e+00   3.300000e+00   9.076500e-05   
1.300000e+00   0.000000e+00   3.300000e+00   1.173600e-04   
1.400000e+00   0.000000e+00   3.300000e+00   1.470400e-04   
1.500000e+00   0.000000e+00   3.300000e+00   1.800900e-04   
1.600000e+00   0.000000e+00   3.300000e+00   2.161800e-04   
1.700000e+00   0.000000e+00   3.300000e+00   2.549400e-04   
1.800000e+00   0.000000e+00   3.300000e+00   2.968300e-04   
1.900000e+00   0.000000e+00   3.300000e+00   3.410600e-04   
2.000000e+00   0.000000e+00   3.300000e+00   3.881400e-04   
2.100000e+00   0.000000e+00   3.300000e+00   4.376600e-04   
2.200000e+00   0.000000e+00   3.300000e+00   4.890600e-04   
2.300000e+00   0.000000e+00   3.300000e+00   5.429800e-04   
2.400000e+00   0.000000e+00   3.300000e+00   5.988100e-04   
2.500000e+00   0.000000e+00   3.300000e+00   6.560400e-04   
2.600000e+00   0.000000e+00   3.300000e+00   7.153700e-04   
2.700000e+00   0.000000e+00   3.300000e+00   7.762300e-04   
2.800000e+00   0.000000e+00   3.300000e+00   8.379100e-04   
2.900000e+00   0.000000e+00   3.300000e+00   9.013600e-04   
3.000000e+00   0.000000e+00   3.300000e+00   9.654200e-04   
3.100000e+00   0.000000e+00   3.300000e+00   1.031000e-03   
3.200000e+00   0.000000e+00   3.300000e+00   1.097400e-03   
